"division","gender","belt","weight","fight","day","date","time","winner_idx","comp01_n","ID_1","Name","comp01_club","comp01_dq","comp01_won"
"Master 5","Male","BLUE","Super Heavy","FIGHT 60","Sat","09/03","03:52 PM",1,"2",7221,"David John Firth","Gracie Barra",0,1
"Master 5","Male","BLUE","Super Heavy","FIGHT 69","Sat","09/03","05:08 PM",2,"1",7222,"Ricky James Savage","Atos Jiu-Jitsu",0,0
"Master 5","Male","BLUE","Super Heavy","FIGHT 59","Sat","09/03","03:45 PM",1,"1",7223,"Ricky James Savage","Atos Jiu-Jitsu",0,1
"Master 5","Male","BLUE","Super Heavy","BYE","BYE","BYE","BYE",1,"2",7224,"David John Firth","Gracie Barra",0,1
"Master 5","Male","BLUE","Super Heavy","BYE","BYE","BYE","BYE",1,"1",7225,"Ricky James Savage","Atos Jiu-Jitsu",0,1
"Master 5","Male","BLUE","Super Heavy","FIGHT 66","Sat","09/03","04:44 PM",1,"5",7226,"Charles Spencer Cook","CheckMat",0,1
"Master 5","Male","BLUE","Super Heavy","FIGHT 61","Sat","09/03","04:01 PM",2,"4",7227,"Max Eugen Boedder","Carlson Gracie Team",0,0
"Master 5","Male","BLUE","Super Heavy","FIGHT 54","Sat","09/03","03:21 PM",1,"5",7228,"Charles Spencer Cook","CheckMat",0,1
"Master 5","Male","BLUE","Super Heavy","BYE","BYE","BYE","BYE",1,"4",7229,"Max Eugen Boedder","Carlson Gracie Team",0,1
"Master 5","Male","BLUE","Super Heavy","FIGHT 64","Sat","09/03","04:32 PM",2,"3",7230,"Ivo Gobatto Junior","G13 BJJ ",1,0
"Master 5","Male","BLUE","Super Heavy","FIGHT 57","Sat","09/03","03:33 PM",2,"6",7231,"James Timothy Winder","Prime Jiu-Jitsu Center",0,0
"Master 5","Male","BLUE","Super Heavy","BYE","BYE","BYE","BYE",1,"3",7232,"Ivo Gobatto Junior","G13 BJJ ",0,1
"Master 5","Male","BLUE","Super Heavy","BYE","BYE","BYE","BYE",1,"6",7233,"James Timothy Winder","Prime Jiu-Jitsu Center",0,1
"Master 5","Male","PURPLE","Super Heavy","FIGHT 47","Sat","09/03","03:04 PM",2,"8",7234,"Robert Fitzpatrick","Jiu-Jitsu For The People - Sheridan BJJ",0,0
"Master 5","Male","PURPLE","Super Heavy","FIGHT 52","Sat","09/03","03:43 PM",1,"7",7235,"Jeffrey Alexander","Jiu-Jitsu For The People - Sheridan BJJ",0,1
"Master 5","Male","PURPLE","Super Heavy","FIGHT 53","Sat","09/03","03:50 PM",2,"1",7236,"Kip Edward Simpson","Gracie Barra",0,0
"Master 5","Male","PURPLE","Super Heavy","FIGHT 63","Sat","09/03","04:43 PM",2,"2",7237,"Alain Orozco","American Top Team",0,0
"Master 5","Male","PURPLE","Super Heavy","FIGHT 58","Sat","09/03","04:23 PM",1,"2",7238,"Alain Orozco","American Top Team",0,1
"Master 5","Male","PURPLE","Super Heavy","BYE","BYE","BYE","BYE",1,"1",7239,"Kip Edward Simpson","Gracie Barra",0,1
"Master 5","Male","PURPLE","Super Heavy","BYE","BYE","BYE","BYE",1,"2",7240,"Alain Orozco","American Top Team",0,1
"Master 5","Male","PURPLE","Super Heavy","FIGHT 60","Sat","09/03","04:30 PM",2,"6",7241,"Cory W Barton","McVicker's Brazilian Jiu Jitsu",0,0
"Master 5","Male","PURPLE","Super Heavy","FIGHT 62","Sat","09/03","04:40 PM",2,"5",7242,"Marcus James Mataya","Cascao Jiu-Jitsu",0,0
"Master 5","Male","PURPLE","Super Heavy","BYE","BYE","BYE","BYE",1,"4",7243,"William Charles Gerhauser","Fight Sports",0,1
"Master 5","Male","PURPLE","Super Heavy","BYE","BYE","BYE","BYE",1,"3",7244,"Brian William Duzet","Optimus BJJ",0,1
"Master 5","Male","PURPLE","Super Heavy","FIGHT 56","Sat","09/03","04:04 PM",1,"6",7245,"Cory W Barton","McVicker's Brazilian Jiu Jitsu",0,1
"Master 5","Male","PURPLE","Super Heavy","FIGHT 51","Sat","09/03","03:42 PM",1,"5",7246,"Marcus James Mataya","Cascao Jiu-Jitsu",0,1
"Master 5","Male","PURPLE","Super Heavy","BYE","BYE","BYE","BYE",1,"6",7247,"Cory W Barton","McVicker's Brazilian Jiu Jitsu",0,1
"Master 5","Male","PURPLE","Super Heavy","BYE","BYE","BYE","BYE",1,"5",7248,"Marcus James Mataya","Cascao Jiu-Jitsu",0,1
"Master 5","Male","BROWN","Super Heavy","FIGHT 58","Thu","09/01","05:05 PM",2,"7",7249,"Glen Mahoney","Legacy",0,0
